Datetime,Soil Temperature @ 15cm Depth (oC) [Catchment 2],Soil Temperature @ 15cm Depth (oC) [Catchment 4 After  2013/08/13],Soil Temperature @ 15cm Depth (oC) [Catchment 9],Soil Moisture @ 10cm Depth (%) [Catchment 2],Soil Moisture @ 10cm Depth (%) [Catchment 4 After  2013/08/13],Soil Moisture @ 10cm Depth (%) [Catchment 9]
09/07/2021 16:00,,,15,,,35.54
09/07/2021 16:15,,,15,,,35.54
09/07/2021 16:30,,,15,,,35.54
09/07/2021 16:45,,,15,,,35.54
09/07/2021 17:00,,,15,,,35.54
09/07/2021 17:15,,,15,,,35.54
09/07/2021 17:30,,,15,,,35.54
09/07/2021 17:45,,,15,,,35.5
09/07/2021 18:00,,,15,,,35.5
09/07/2021 18:15,,,15.06,,,35.5
09/07/2021 18:30,,,15.06,,,35.5
09/07/2021 18:45,,,15.06,,,35.5
09/07/2021 19:00,,,15.06,,,35.5
09/07/2021 19:15,,,15.06,,,35.5
09/07/2021 19:30,,,15.06,,,35.5
09/07/2021 19:45,,,15.06,,,35.5
09/07/2021 20:00,,,15.06,,,35.5
09/07/2021 20:15,,,15.06,,,35.48
09/07/2021 20:30,,,15.06,,,35.5
09/07/2021 20:45,,,15,,,35.48
09/07/2021 21:00,,,15.06,,,35.48
09/07/2021 21:15,,,15,,,35.5
09/07/2021 21:30,,,15.06,,,35.48
09/07/2021 21:45,,,15.06,,,35.5
09/07/2021 22:00,,,15,,,35.5
09/07/2021 22:15,,,15,,,35.5
09/07/2021 22:30,,,15,,,35.5
09/07/2021 22:45,,,15,,,35.5
09/07/2021 23:00,,,15,,,35.5
09/07/2021 23:15,,,15,,,35.5
09/07/2021 23:30,,,15,,,35.5
09/07/2021 23:45,,,15,,,35.5
10/07/2021 00:00,,,15,,,35.54
10/07/2021 00:15,,,15,,,35.56
10/07/2021 00:30,,,15,,,35.63
10/07/2021 00:45,,,15,,,35.72
10/07/2021 01:00,,,15,,,35.8
10/07/2021 01:15,,,15,,,35.91
10/07/2021 01:30,,,15,,,36.09
10/07/2021 01:45,,,14.94,,,36.18
10/07/2021 02:00,,,14.94,,,36.19
10/07/2021 02:15,14,,14.94,,,36.24
10/07/2021 02:30,14,,14.88,,,36.26
10/07/2021 02:45,14,,14.88,,,36.28
10/07/2021 03:00,14,,14.88,,,36.31
10/07/2021 03:15,14,,14.88,,,36.28
10/07/2021 03:30,14,,14.88,,,36.31
10/07/2021 03:45,14,,14.88,,,36.31
10/07/2021 04:00,14,,14.88,,,36.33
10/07/2021 04:15,14,,14.88,,,36.35
10/07/2021 04:30,14,,14.88,,,36.35
10/07/2021 04:45,14,,14.88,,,36.35
10/07/2021 05:00,14,,14.81,,,36.35
10/07/2021 05:15,14,,14.81,,,36.31
10/07/2021 05:30,14,,14.81,,,36.31
10/07/2021 05:45,14,,14.75,,,36.31
10/07/2021 06:00,14,,14.75,,,36.31
10/07/2021 06:15,14,,14.75,,,36.31
10/07/2021 06:30,14,,14.75,,,36.31
10/07/2021 06:45,14,,14.75,,,36.31
10/07/2021 07:00,14,,14.75,,,36.31
10/07/2021 07:15,13.94,,14.75,,,36.31
10/07/2021 07:30,13.94,,14.75,,,36.31
10/07/2021 07:45,13.94,,14.75,,,36.31
10/07/2021 08:00,13.94,,14.75,,,36.31
10/07/2021 08:15,13.94,,14.75,,,36.28
10/07/2021 08:30,13.94,,14.75,,,36.28
10/07/2021 08:45,13.94,,14.75,,,36.28
10/07/2021 09:00,13.94,,14.75,,,36.28
10/07/2021 09:15,13.94,,14.75,,,36.28
10/07/2021 09:30,,,14.75,,,36.28
10/07/2021 09:45,,,14.75,,,36.28
10/07/2021 10:00,,,14.75,,,36.24
10/07/2021 10:15,,,14.75,,,36.24
10/07/2021 10:30,,,14.75,,,36.24
10/07/2021 10:45,,,14.75,,,36.24
10/07/2021 11:00,,,14.75,,,36.24
10/07/2021 11:15,,,14.75,,,36.24
10/07/2021 11:30,,,14.75,,,36.19
10/07/2021 11:45,,,14.75,,,36.19
10/07/2021 12:00,,,14.75,,,36.19
10/07/2021 12:15,,,14.75,,,36.22
10/07/2021 12:30,,,14.75,,,36.19
10/07/2021 12:45,,,14.75,,,36.19
10/07/2021 13:00,,,14.81,,,36.19
10/07/2021 13:15,,,14.81,,,36.18
10/07/2021 13:30,,,14.81,,,36.18
10/07/2021 13:45,,,14.81,,,36.18
10/07/2021 14:00,,,14.88,,,36.18
10/07/2021 14:15,,,14.88,,,36.18
10/07/2021 14:30,,,14.88,,,36.13
10/07/2021 14:45,,,14.88,,,36.13
10/07/2021 15:00,,,14.88,,,36.13
10/07/2021 15:15,,,14.88,,,36.13
10/07/2021 15:30,,,14.94,,,36.13
10/07/2021 15:45,,,14.94,,,36.13
10/07/2021 16:00,,,15,,,36.13
10/07/2021 16:15,,,15,,,36.13
10/07/2021 16:30,,,15,,,36.13
10/07/2021 16:45,,,15,,,36.13
10/07/2021 17:00,,,15,,,36.13
10/07/2021 17:15,,,15,,,36.13
10/07/2021 17:30,,,15,,,36.13
10/07/2021 17:45,,,15.06,,,36.13
10/07/2021 18:00,,,15.06,,,36.13
10/07/2021 18:15,,,15.06,,,36.13
10/07/2021 18:30,,,15.06,,,36.13
10/07/2021 18:45,,,15.12,,,36.18
10/07/2021 19:00,,,15.12,,,36.13
10/07/2021 19:15,,,15.12,,,36.18
10/07/2021 19:30,,,15.12,,,36.18
10/07/2021 19:45,,,15.12,,,36.18
10/07/2021 20:00,,,15.12,,,36.18
10/07/2021 20:15,,,15.12,,,36.18
10/07/2021 20:30,,,15.12,,,36.18
10/07/2021 20:45,,,15.12,,,36.18
10/07/2021 21:00,,,15.12,,,36.18
10/07/2021 21:15,,,15.12,,,36.18
10/07/2021 21:30,,,15.12,,,36.18
10/07/2021 21:45,,,15.12,,,36.18
10/07/2021 22:00,,,15.12,,,36.18
10/07/2021 22:15,,,15.12,,,36.18
10/07/2021 22:30,,,15.12,,,36.18
10/07/2021 22:45,,,15.12,,,36.18
10/07/2021 23:00,,,15.12,,,36.18
10/07/2021 23:15,,,15.12,,,36.13
10/07/2021 23:30,,,15.12,,,36.13
10/07/2021 23:45,,,15.12,,,36.13
11/07/2021 00:00,,,15.12,,,36.18
11/07/2021 00:15,,,15.12,,,36.13
11/07/2021 00:30,,,15.12,,,36.13
11/07/2021 00:45,,,15.12,,,36.18
11/07/2021 01:00,,,15.12,,,36.18
11/07/2021 01:15,,,15.12,,,36.18
11/07/2021 01:30,,,15.12,,,36.18
11/07/2021 01:45,,,15.12,,,36.18
11/07/2021 02:00,,,15.12,,,36.13
11/07/2021 02:15,,,15.12,,,36.18
11/07/2021 02:30,,,15.12,,,36.18
11/07/2021 02:45,,,15.12,,,36.18
11/07/2021 03:00,,,15.12,,,36.13
11/07/2021 03:15,,,15.12,,,36.13
11/07/2021 03:30,,,15.12,,,36.13
11/07/2021 03:45,,,15.06,,,36.13
11/07/2021 04:00,,,15.06,,,36.13
11/07/2021 04:15,,,15.06,,,36.13
11/07/2021 04:30,14.12,,15.06,,,36.13
11/07/2021 04:45,,,15.06,,,36.13
11/07/2021 05:00,,,15,,,36.13
11/07/2021 05:15,,,15,,,36.18
11/07/2021 05:30,,,15,,,36.13
11/07/2021 05:45,,,15,,,36.13
11/07/2021 06:00,,,15,,,36.13
11/07/2021 06:15,,,15,,,36.13
11/07/2021 06:30,,,15,,,36.13
11/07/2021 06:45,,,15,,,36.13
11/07/2021 07:00,,,15,,,36.13
11/07/2021 07:15,,,15,,,36.13
11/07/2021 07:30,,,15,,,36.13
11/07/2021 07:45,,,15,,,36.13
11/07/2021 08:00,,,15,,,36.13
11/07/2021 08:15,,,15,,,36.13
11/07/2021 08:30,,,15,,,36.13
11/07/2021 08:45,,,15,,,36.13
11/07/2021 09:00,,,15,,,36.13
11/07/2021 09:15,,,15,,,36.13
11/07/2021 09:30,,,15,,,36.13
11/07/2021 09:45,,,15,,,36.11
11/07/2021 10:00,,,15,,,36.13
11/07/2021 10:15,,,15,,,36.13
11/07/2021 10:30,,,15,,,36.13
11/07/2021 10:45,,,15,,,36.13
11/07/2021 11:00,,,15,,,36.13
11/07/2021 11:15,,,15,,,36.13
11/07/2021 11:30,,,15,,,36.11
11/07/2021 11:45,,,15,,,36.13
11/07/2021 12:00,,,15,,,36.13
11/07/2021 12:15,,,15,,,36.13
11/07/2021 12:30,,,15,,,36.13
11/07/2021 12:45,,,15,,,36.18
11/07/2021 13:00,,,15,,,36.24
11/07/2021 13:15,,,15,,,36.35
11/07/2021 13:30,,,15,,,36.39
11/07/2021 13:45,,,15,,,36.48
11/07/2021 14:00,,,15,,,36.53
11/07/2021 14:15,,,15,,,36.53
11/07/2021 14:30,,,15,,,36.53
11/07/2021 14:45,,,15,,,36.53
11/07/2021 15:00,,,15,,,36.48
11/07/2021 15:15,,,15,,,36.53
11/07/2021 15:30,14.12,,15,,,36.53
11/07/2021 15:45,14.12,,15,,,36.48
11/07/2021 16:00,14.12,,15,,,36.48
11/07/2021 16:15,14.12,,15,,,36.48
11/07/2021 16:30,14.12,,15,,,36.46
11/07/2021 16:45,14.12,,15,,,36.46
11/07/2021 17:00,14.12,,15,,,36.46
11/07/2021 17:15,14.12,,15,,,36.46
11/07/2021 17:30,14.12,,15,,,36.44
11/07/2021 17:45,14.12,,14.94,,,36.44
11/07/2021 18:00,14.12,,14.94,,,36.44
11/07/2021 18:15,14.12,,14.94,,,36.44
11/07/2021 18:30,14.12,,14.94,,,36.39
11/07/2021 18:45,14.12,,14.94,,,36.39
11/07/2021 19:00,14.12,,14.94,,,36.39
11/07/2021 19:15,14.12,,14.94,,,36.39
11/07/2021 19:30,14.12,,14.94,,,36.37
11/07/2021 19:45,14.12,,14.94,,,36.39
11/07/2021 20:00,14.12,,14.88,,,36.37
11/07/2021 20:15,14.12,,14.88,,,36.37
11/07/2021 20:30,14.12,,14.88,,,36.37
11/07/2021 20:45,14.12,,14.88,,,36.37
11/07/2021 21:00,14.12,,14.88,,,36.37
11/07/2021 21:15,14.12,,14.88,,,36.37
11/07/2021 21:30,14.12,,14.88,,,36.37
11/07/2021 21:45,14.12,,14.88,,,36.39
11/07/2021 22:00,14.12,,14.88,,,36.39
11/07/2021 22:15,14.12,,14.88,,,36.39
11/07/2021 22:30,14.12,,14.88,,,36.39
11/07/2021 22:45,14.12,,14.88,,,36.44
11/07/2021 23:00,14.12,,14.88,,,36.44
11/07/2021 23:15,14.12,,14.88,,,36.44
11/07/2021 23:30,14.12,,14.88,,,36.44
11/07/2021 23:45,14.12,,14.88,,,36.44
12/07/2021 00:00,14.12,,14.88,,,36.44
12/07/2021 00:15,14.12,,14.88,,,36.44
12/07/2021 00:30,14.12,,14.88,,,36.44
12/07/2021 00:45,14.12,,14.88,,,36.44
12/07/2021 01:00,14.12,,14.88,,,36.44
12/07/2021 01:15,14.06,,14.88,,,36.44
12/07/2021 01:30,14.06,,14.88,,,36.39
12/07/2021 01:45,14.06,,14.81,,,36.39
12/07/2021 02:00,14.06,,14.81,,,36.39
12/07/2021 02:15,14.06,,14.81,,,36.39
12/07/2021 02:30,14.06,,14.81,,,36.39
12/07/2021 02:45,14.06,,14.81,,,36.37
12/07/2021 03:00,14.06,,14.81,,,36.37
12/07/2021 03:15,14.06,,14.81,,,36.37
12/07/2021 03:30,14.06,,14.75,,,36.37
12/07/2021 03:45,14.06,,14.81,,,36.37
12/07/2021 04:00,14.06,,14.75,,,36.37
12/07/2021 04:15,14.06,,14.75,,,36.37
12/07/2021 04:30,14.06,,14.81,,,36.37
12/07/2021 04:45,14.06,,14.75,,,36.37
12/07/2021 05:00,14.06,,14.75,,,36.37
12/07/2021 05:15,14.06,,14.75,,,36.37
12/07/2021 05:30,14.06,,14.75,,,36.35
12/07/2021 05:45,14,,14.75,,,36.35
12/07/2021 06:00,14,,14.75,,,36.35
12/07/2021 06:15,14,,14.75,,,36.35
12/07/2021 06:30,14,,14.75,,,36.35
12/07/2021 06:45,14,,14.75,,,36.35
12/07/2021 07:00,14,,14.75,,,36.35
12/07/2021 07:15,14,,14.75,,,36.35
12/07/2021 07:30,14,,14.75,,,36.35
12/07/2021 07:45,14,,14.75,,,36.35
12/07/2021 08:00,14,,14.75,,,36.35
12/07/2021 08:15,14,,14.75,,,36.35
12/07/2021 08:30,14,,14.75,,,36.35
12/07/2021 08:45,14,,14.75,,,36.35
12/07/2021 09:00,14,,14.75,,,36.35
12/07/2021 09:15,14,,14.75,,,36.35
12/07/2021 09:30,14,,14.75,,,36.35
12/07/2021 09:45,14,,14.75,,,36.35
12/07/2021 10:00,,,14.75,,,36.31
12/07/2021 10:15,,,14.75,,,36.31
12/07/2021 10:30,,,14.75,,,36.31
12/07/2021 10:45,,,14.75,,,36.31
12/07/2021 11:00,,,14.81,,,36.31
12/07/2021 11:15,,,14.81,,,36.31
12/07/2021 11:30,,,14.81,,,36.31
12/07/2021 11:45,,,14.88,,,36.31
12/07/2021 12:00,,,14.88,,,36.31
12/07/2021 12:15,,,14.88,,,36.31
12/07/2021 12:30,,,14.88,,,36.31
12/07/2021 12:45,,,14.88,,,36.31
12/07/2021 13:00,,,14.88,,,36.28
12/07/2021 13:15,,,14.88,,,36.31
12/07/2021 13:30,,,14.88,,,36.31
12/07/2021 13:45,,,14.88,,,36.37
12/07/2021 14:00,,,14.94,,,36.9
12/07/2021 14:15,,,15,,,37.36
12/07/2021 14:30,,,15,,,37.36
12/07/2021 14:45,,,15,,,37.36
12/07/2021 15:00,,,15.06,,,37.13
12/07/2021 15:15,,,15.12,,,37.01
12/07/2021 15:30,,,15.12,,,36.9
12/07/2021 15:45,,,15.12,,,36.81
12/07/2021 16:00,,,15.12,,,36.79
12/07/2021 16:15,,,15.19,,,36.74
12/07/2021 16:30,,,15.19,,,36.72
12/07/2021 16:45,,,15.25,,,36.7
12/07/2021 17:00,,,15.25,,,36.65
12/07/2021 17:15,,,15.25,,,36.65
12/07/2021 17:30,,,15.25,,,36.63
12/07/2021 17:45,,,15.25,,,36.61
12/07/2021 18:00,,,15.25,,,36.61
12/07/2021 18:15,,,15.25,,,36.59
12/07/2021 18:30,,,15.31,,,36.59
12/07/2021 18:45,,,15.31,,,36.59
12/07/2021 19:00,,,15.31,,,36.55
12/07/2021 19:15,,,15.31,,,36.55
12/07/2021 19:30,14.31,,15.38,,,36.55
12/07/2021 19:45,,,15.38,,,36.55
12/07/2021 20:00,14.31,,15.38,,,36.55
12/07/2021 20:15,14.31,,15.38,,,36.55
12/07/2021 20:30,14.31,,15.38,,,36.53
12/07/2021 20:45,14.31,,15.38,,,36.53
12/07/2021 21:00,14.38,,15.38,,,36.53
12/07/2021 21:15,14.38,,15.38,,,36.53
12/07/2021 21:30,14.38,,15.38,,,36.53
12/07/2021 21:45,14.38,,15.38,,,36.48
12/07/2021 22:00,14.38,,15.38,,,36.48
12/07/2021 22:15,14.38,,15.38,,,36.48
12/07/2021 22:30,14.38,,15.38,,,36.48
12/07/2021 22:45,14.38,,15.38,,,36.48
12/07/2021 23:00,14.38,,15.38,,,36.48
12/07/2021 23:15,14.38,,15.38,,,36.46
12/07/2021 23:30,14.38,,15.38,,,36.46
12/07/2021 23:45,14.38,,15.38,,,36.46
13/07/2021 00:00,14.38,,15.38,,,36.46
13/07/2021 00:15,14.38,,15.38,,,36.46
13/07/2021 00:30,14.38,,15.38,,,36.44
13/07/2021 00:45,14.38,,15.38,,,36.46
13/07/2021 01:00,14.38,,15.38,,,36.44
13/07/2021 01:15,14.38,,15.31,,,36.44
13/07/2021 01:30,14.31,,15.31,,,36.44
13/07/2021 01:45,14.31,,15.31,,,36.44
13/07/2021 02:00,14.31,,15.31,,,36.44
13/07/2021 02:15,14.31,,15.31,,,36.44
13/07/2021 02:30,14.31,,15.31,,,36.44
13/07/2021 02:45,14.31,,15.31,,,36.42
13/07/2021 03:00,14.31,,15.25,,,36.39
13/07/2021 03:15,14.31,,15.25,,,36.39
13/07/2021 03:30,14.31,,15.25,,,36.39
13/07/2021 03:45,14.25,,15.25,,,36.39
13/07/2021 04:00,14.31,,15.25,,,36.39
13/07/2021 04:15,14.25,,15.25,,,36.39
13/07/2021 04:30,14.25,,15.25,,,36.39
13/07/2021 04:45,14.25,,15.25,,,36.37
13/07/2021 05:00,14.25,,15.25,,,36.39
13/07/2021 05:15,14.25,,15.25,,,36.39
13/07/2021 05:30,14.25,,15.25,,,36.37
13/07/2021 05:45,14.25,,15.25,,,36.39
13/07/2021 06:00,14.25,,15.25,,,36.39
13/07/2021 06:15,14.25,,15.25,,,36.37
13/07/2021 06:30,14.25,,15.25,,,36.37
13/07/2021 06:45,14.25,,15.25,,,36.37
13/07/2021 07:00,14.25,,15.25,,,36.37
13/07/2021 07:15,14.25,,15.25,,,36.37
13/07/2021 07:30,14.25,,15.25,,,36.37
13/07/2021 07:45,14.25,,15.25,,,36.37
13/07/2021 08:00,14.25,,15.25,,,36.35
13/07/2021 08:15,14.25,,15.25,,,36.37
13/07/2021 08:30,14.25,,15.25,,,36.35
13/07/2021 08:45,14.25,,15.25,,,36.35
13/07/2021 09:00,14.25,,15.25,,,36.35
13/07/2021 09:15,14.25,,15.25,,,36.35
13/07/2021 09:30,14.25,,15.25,,,36.35
13/07/2021 09:45,14.25,,15.25,,,36.35
13/07/2021 10:00,14.25,,15.25,,,36.33
13/07/2021 10:15,14.25,,15.25,,,36.35
13/07/2021 10:30,14.25,,15.25,,,36.28
13/07/2021 10:45,14.25,,15.25,,,36.28
13/07/2021 11:00,14.25,,15.25,,,36.31
13/07/2021 11:15,14.25,,15.25,,,36.28
13/07/2021 11:30,14.25,,15.31,,,36.28
13/07/2021 11:45,,,15.31,,,36.28
13/07/2021 12:00,,,15.38,,,36.28
13/07/2021 12:15,,,15.38,,,36.28
13/07/2021 12:30,,,15.38,,,36.26
13/07/2021 12:45,,,15.38,,,36.26
13/07/2021 13:00,,,15.38,,,36.26
13/07/2021 13:15,,,15.38,,,36.26
13/07/2021 13:30,,,15.44,,,36.26
13/07/2021 13:45,,,15.5,,,36.26
13/07/2021 14:00,,,15.5,,,36.24
13/07/2021 14:15,,,15.5,,,36.24
13/07/2021 14:30,,,15.5,,,36.24
13/07/2021 14:45,,,15.5,,,36.24
13/07/2021 15:00,,,15.56,,,36.24
13/07/2021 15:15,,,15.62,,,36.24
13/07/2021 15:30,,,15.62,,,36.24
13/07/2021 15:45,,,15.62,,,36.24
13/07/2021 16:00,,,15.62,,,36.24
13/07/2021 16:15,,,15.62,,,36.19
13/07/2021 16:30,,,15.69,,,36.19
13/07/2021 16:45,,,15.75,,,36.19
13/07/2021 17:00,,,15.75,,,36.18
13/07/2021 17:15,,,15.75,,,36.19
13/07/2021 17:30,,,15.75,,,36.18
13/07/2021 17:45,,,15.75,,,36.19
13/07/2021 18:00,,,15.75,,,36.18
13/07/2021 18:15,,,15.75,,,36.19
13/07/2021 18:30,,,15.81,,,36.19
13/07/2021 18:45,,,15.81,,,36.18
13/07/2021 19:00,,,15.81,,,36.18
13/07/2021 19:15,,,15.88,,,36.18
13/07/2021 19:30,,,15.88,,,36.18
13/07/2021 19:45,,,15.88,,,36.18
13/07/2021 20:00,,,15.88,,,36.18
13/07/2021 20:15,,,15.88,,,36.18
13/07/2021 20:30,14.69,,15.88,,,36.18
13/07/2021 20:45,14.69,,15.88,,,36.18
13/07/2021 21:00,14.69,,15.88,,,36.18
13/07/2021 21:15,14.69,,15.88,,,36.18
13/07/2021 21:30,14.69,,15.88,,,36.16
13/07/2021 21:45,14.69,,15.88,,,36.16
13/07/2021 22:00,14.69,,15.88,,,36.18
13/07/2021 22:15,14.69,,15.88,,,36.18
13/07/2021 22:30,14.69,,15.88,,,36.16
13/07/2021 22:45,14.69,,15.88,,,36.16
13/07/2021 23:00,14.69,,15.88,,,36.18
13/07/2021 23:15,14.69,,15.81,,,36.16
13/07/2021 23:30,14.69,,15.81,,,36.18
13/07/2021 23:45,14.69,,15.81,,,36.16
14/07/2021 00:00,14.69,,15.75,,,36.16
14/07/2021 00:15,14.69,,15.75,,,36.16
14/07/2021 00:30,14.69,,15.75,,,36.16
14/07/2021 00:45,14.69,,15.75,,,36.16
14/07/2021 01:00,14.62,,15.75,,,36.16
14/07/2021 01:15,14.62,,15.75,,,36.16
14/07/2021 01:30,14.62,,15.75,,,36.18
14/07/2021 01:45,14.62,,15.75,,,36.18
14/07/2021 02:00,14.62,,15.75,,,36.18
14/07/2021 02:15,14.62,,15.69,,,36.18
14/07/2021 02:30,14.62,,15.69,,,36.18
14/07/2021 02:45,14.62,,15.69,,,36.18
14/07/2021 03:00,14.62,,15.69,,,36.18
14/07/2021 03:15,14.62,,15.62,,,36.18
14/07/2021 03:30,14.62,,15.62,,,36.18
14/07/2021 03:45,14.62,,15.62,,,36.18
14/07/2021 04:00,14.62,,15.62,,,36.18
14/07/2021 04:15,14.62,,15.62,,,36.18
14/07/2021 04:30,14.62,,15.62,,,36.18
14/07/2021 04:45,14.62,,15.62,,,36.18
14/07/2021 05:00,14.62,,15.62,,,36.18
14/07/2021 05:15,14.56,,15.62,,,36.18
14/07/2021 05:30,14.56,,15.62,,,36.18
14/07/2021 05:45,14.56,,15.62,,,36.18
14/07/2021 06:00,14.56,,15.62,,,36.18
14/07/2021 06:15,14.56,,15.62,,,36.18
14/07/2021 06:30,14.56,,15.62,,,36.18
14/07/2021 06:45,14.5,,15.62,,,36.18
14/07/2021 07:00,14.5,,15.56,,,36.18
14/07/2021 07:15,14.5,,15.56,,,36.13
14/07/2021 07:30,14.5,,15.56,,,36.18
14/07/2021 07:45,14.5,,15.56,,,36.13
14/07/2021 08:00,14.5,,15.56,,,36.13
14/07/2021 08:15,14.5,,15.56,,,36.13
14/07/2021 08:30,14.5,,15.56,,,36.13
14/07/2021 08:45,14.5,,15.56,,,36.13
14/07/2021 09:00,14.5,,15.56,,,36.13
14/07/2021 09:15,14.5,,15.56,,,36.13
14/07/2021 09:30,14.5,,15.56,,,36.13
14/07/2021 09:45,14.5,,15.62,,,36.13
14/07/2021 10:00,14.5,,15.62,,,36.13
14/07/2021 10:15,14.5,,15.62,,,36.11
14/07/2021 10:30,14.5,,15.62,,,36.13
14/07/2021 10:45,14.5,,15.62,,,36.11
14/07/2021 11:00,,,15.62,,,36.11
14/07/2021 11:15,14.5,,15.62,,,36.11
14/07/2021 11:30,14.5,,15.62,,,36.11
14/07/2021 11:45,14.5,,15.62,,,36.09
14/07/2021 12:00,14.5,,15.62,,,36.09
14/07/2021 12:15,14.56,,15.69,,,36.07
14/07/2021 12:30,,,15.69,,,36.07
14/07/2021 12:45,,,15.75,,,36.07
14/07/2021 13:00,,,15.75,,,36.07
14/07/2021 13:15,,,15.75,,,36.07
14/07/2021 13:30,,,15.75,,,36.07
14/07/2021 13:45,,,15.75,,,36.02
14/07/2021 14:00,,,15.81,,,36.02
14/07/2021 14:15,,,15.81,,,36.02
14/07/2021 14:30,,,15.88,,,36.02
14/07/2021 14:45,,,15.88,,,36.02
14/07/2021 15:00,,,15.88,,,36.02
14/07/2021 15:15,,,15.88,,,36.02
14/07/2021 15:30,,,15.88,,,36
14/07/2021 15:45,,,15.94,,,36
14/07/2021 16:00,14.69,,15.94,,,36
14/07/2021 16:15,14.75,,16,,,36
14/07/2021 16:30,14.75,,16,,,36
14/07/2021 16:45,14.75,,16,,,36
14/07/2021 17:00,14.75,,16,,,35.98
14/07/2021 17:15,14.75,,16,,,36
14/07/2021 17:30,14.75,,16,,,36
14/07/2021 17:45,14.75,,16.06,,,35.98
14/07/2021 18:00,14.75,,16.06,,,35.98
14/07/2021 18:15,14.81,,16.12,,,35.98
14/07/2021 18:30,14.81,,16.12,,,35.98
14/07/2021 18:45,14.81,,16.12,,,35.98
14/07/2021 19:00,14.81,,16.12,,,35.98
14/07/2021 19:15,14.81,,16.12,,,35.98
14/07/2021 19:30,14.81,,16.12,,,35.96
14/07/2021 19:45,14.88,,16.12,,,35.98
14/07/2021 20:00,14.88,,16.12,,,35.98
14/07/2021 20:15,14.88,,16.12,,,35.96
14/07/2021 20:30,14.88,,16.12,,,35.96
14/07/2021 20:45,14.88,,16.12,,,35.98
14/07/2021 21:00,14.88,,16.12,,,35.96
14/07/2021 21:15,14.88,,16.12,,,35.98
14/07/2021 21:30,14.88,,16.12,,,35.96
14/07/2021 21:45,14.88,,16.12,,,35.98
14/07/2021 22:00,14.88,,16.12,,,35.96
14/07/2021 22:15,,,16.12,,,35.96
14/07/2021 22:30,,,16.12,,,35.96
14/07/2021 22:45,,,16.06,,,35.96
14/07/2021 23:00,,,16.06,,,35.98
14/07/2021 23:15,,,16.06,,,35.96
14/07/2021 23:30,,,16.06,,,35.96
